ip,port,username,password,protocols,ping,detected,organisation,country,isocode,latitude,longitude,asn,connections,uptime,dateAdded,lastTested,lastSuccess,detection,provider
111.225.153.224,8089,,,"[ProtocolDataType(type=https, port=8089, tls=true, autoRead=[true]), ProtocolDataType(type=http, port=8089, tls=true, autoRead=[true])]",,true,"Chinanet HE",China,CN,40.78459930419922,114.85590362548828,AS4134,"PerformanceConnectData(aws_NA=EndpointServerData(ping=998, connections=ConnectionAttempts(success=191, fail=2122), uptime=8.0%, visibleIp=null), ora_UK=EndpointServerData(ping=1231, connections=ConnectionAttempts(success=32, fail=2272), uptime=1.0%, visibleIp=null), ora_JP=EndpointServerData(ping=2615, connections=ConnectionAttempts(success=169, fail=2159), uptime=7.0%, visibleIp=111.225.153.224), ms_HK=EndpointServerData(ping=819, connections=ConnectionAttempts(success=197, fail=2106), uptime=8.0%, visibleIp=null))",,"2023-04-09 20:15:55.0","2023-04-09 20:49:52.0",,,
111.225.153.227,8089,,,"[ProtocolDataType(type=https, port=8089, tls=false, autoRead=null)]",,true,"Chinanet HE",China,CN,40.78459930419922,114.85590362548828,AS4134,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1105, connections=ConnectionAttempts(success=97, fail=1166), uptime=7.0%, visibleIp=111.225.153.227), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=1264), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=1133, connections=ConnectionAttempts(success=82, fail=1183), uptime=6.0%, visibleIp=null), ms_HK=EndpointServerData(ping=835, connections=ConnectionAttempts(success=103, fail=1172), uptime=8.0%, visibleIp=111.225.153.227))",,"2023-04-09 20:37:08.0","2023-04-09 20:37:09.0",,,
111.225.153.243,8089,,,"[ProtocolDataType(type=http, port=8089, tls=true, autoRead=[true]), ProtocolDataType(type=https, port=8089, tls=true, autoRead=[false])]",,true,"Chinanet HE",China,CN,40.78459930419922,114.85590362548828,AS4134,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1028, connections=ConnectionAttempts(success=56, fail=2294), uptime=2.0%, visibleIp=111.225.153.243), ora_UK=EndpointServerData(ping=2620, connections=ConnectionAttempts(success=10, fail=2361), uptime=0.0%, visibleIp=null), ora_JP=EndpointServerData(ping=941, connections=ConnectionAttempts(success=44, fail=2332), uptime=1.0%, visibleIp=null), ms_HK=EndpointServerData(ping=727, connections=ConnectionAttempts(success=44, fail=2319), uptime=1.0%, visibleIp=null))",,"2023-04-09 20:15:05.0","2023-04-09 20:32:44.0",,,
111.225.153.249,8089,,,"[ProtocolDataType(type=https, port=8089, tls=false, autoRead=null)]",,true,"Chinanet HE",China,CN,40.78459930419922,114.85590362548828,AS4134,"PerformanceConnectData(aws_NA=EndpointServerData(ping=973, connections=ConnectionAttempts(success=120, fail=1755), uptime=6.0%, visibleIp=111.225.153.249), ora_UK=EndpointServerData(ping=5633, connections=ConnectionAttempts(success=17, fail=1857), uptime=0.0%, visibleIp=null), ora_JP=EndpointServerData(ping=4049, connections=ConnectionAttempts(success=89, fail=1787), uptime=4.0%, visibleIp=111.225.153.249), ms_HK=EndpointServerData(ping=757, connections=ConnectionAttempts(success=112, fail=1762), uptime=5.0%, visibleIp=111.225.153.249))",,"2023-04-09 20:49:46.0","2023-04-09 20:49:47.0",,,
111.240.205.154,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,false,"Chunghwa Telecom Co. Ltd.",Taiwan,TW,24.94659996032715,121.58599853515625,AS3462,"PerformanceConnectData(aws_NA=EndpointServerData(ping=924, connections=ConnectionAttempts(success=29, fail=0), uptime=100.0%, visibleIp=111.240.205.154), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=37), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=625, connections=ConnectionAttempts(success=32, fail=0), uptime=100.0%, visibleIp=111.240.205.154), ms_HK=EndpointServerData(ping=594, connections=ConnectionAttempts(success=33, fail=0), uptime=100.0%, visibleIp=111.240.205.154))",,"2023-04-09 20:40:04.0","2023-04-09 20:40:04.0",,,
111.253.129.118,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"Chunghwa Telecom Co. Ltd.",Taiwan,TW,24.143999099731445,120.68440246582031,AS3462,"PerformanceConnectData(aws_NA=EndpointServerData(ping=938, connections=ConnectionAttempts(success=131, fail=1), uptime=99.0%, visibleIp=111.253.129.118), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=135), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=639, connections=ConnectionAttempts(success=125, fail=1), uptime=99.0%, visibleIp=111.253.129.118), ms_HK=EndpointServerData(ping=608, connections=ConnectionAttempts(success=123, fail=3), uptime=97.0%, visibleIp=111.253.129.118))",,"2023-04-09 20:43:58.0","2023-04-09 20:43:59.0",,,
112.2.21.18,51080,,,"[ProtocolDataType(type=socks4, port=51080, tls=true, autoRead=[false])]",,true,"China Mobile Communications Corporation",China,CN,31.30929946899414,120.60199737548828,AS56046,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1180, connections=ConnectionAttempts(success=403, fail=2604), uptime=13.0%, visibleIp=null), ora_UK=EndpointServerData(ping=1298, connections=ConnectionAttempts(success=103, fail=2930), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=2392, connections=ConnectionAttempts(success=397, fail=2641), uptime=13.0%, visibleIp=null), ms_HK=EndpointServerData(ping=782, connections=ConnectionAttempts(success=440, fail=2608), uptime=14.0%, visibleIp=221.224.140.140))",,"2023-04-09 20:47:05.0","2023-04-09 20:47:06.0",,,
112.14.47.6,57545,,,"[ProtocolDataType(type=socks4, port=57545, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=52024, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=52024, tls=true, autoRead=[false])]",,true,"China Mobile Communications Corporation",China,CN,30.047700881958008,121.14769744873047,AS56041,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1124, connections=ConnectionAttempts(success=753, fail=3794), uptime=16.0%, visibleIp=112.14.47.6), ora_UK=EndpointServerData(ping=1336, connections=ConnectionAttempts(success=218, fail=4336), uptime=4.0%, visibleIp=null), ora_JP=EndpointServerData(ping=1125, connections=ConnectionAttempts(success=852, fail=3707), uptime=18.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1015, connections=ConnectionAttempts(success=742, fail=3782), uptime=16.0%, visibleIp=null))",,"2023-04-09 20:28:26.0","2023-04-09 20:47:02.0",,,
112.14.59.154,51080,,,"[ProtocolDataType(type=socks4, port=51080, tls=true, autoRead=[false])]",,true,"China Mobile Communications Corporation",China,CN,30.047700881958008,121.14769744873047,AS56041,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1378, connections=ConnectionAttempts(success=390, fail=2575), uptime=13.0%, visibleIp=null), ora_UK=EndpointServerData(ping=1374, connections=ConnectionAttempts(success=67, fail=2894), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=832, connections=ConnectionAttempts(success=438, fail=2525), uptime=14.0%, visibleIp=null), ms_HK=EndpointServerData(ping=815, connections=ConnectionAttempts(success=392, fail=2550), uptime=13.0%, visibleIp=112.14.59.154))",,"2023-04-09 20:30:09.0","2023-04-09 20:37:20.0",,,
112.78.38.167,8080,,,"[ProtocolDataType(type=https, port=8080, tls=false, autoRead=null)]",,true,"Gmedia ID Mataram",Indonesia,ID,-6.993199825286865,110.42150115966797,AS55666,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2034, connections=ConnectionAttempts(success=147, fail=856), uptime=14.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=1000), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=5097, connections=ConnectionAttempts(success=137, fail=870), uptime=13.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1909, connections=ConnectionAttempts(success=153, fail=860), uptime=15.0%, visibleIp=null))",,"2023-04-09 20:28:10.0","2023-04-09 20:42:42.0",,,
112.78.138.163,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Gilang Agung Persada",Indonesia,ID,-6.177499771118164,106.8239974975586,AS17451,"PerformanceConnectData(aws_NA=EndpointServerData(ping=829, connections=ConnectionAttempts(success=580, fail=2455), uptime=19.0%, visibleIp=112.78.138.163), ora_UK=EndpointServerData(ping=761, connections=ConnectionAttempts(success=187, fail=2839), uptime=6.0%, visibleIp=null), ora_JP=EndpointServerData(ping=533, connections=ConnectionAttempts(success=633, fail=2393), uptime=20.0%, visibleIp=null), ms_HK=EndpointServerData(ping=456, connections=ConnectionAttempts(success=585, fail=2447), uptime=19.0%, visibleIp=112.78.138.163))",,"2023-04-09 20:30:28.0","2023-04-09 20:30:28.0",,,
112.78.146.243,8080,,,"[ProtocolDataType(type=https, port=8080, tls=false, autoRead=null)]",,false,"PT Innocreative",Indonesia,ID,-6.396599769592285,106.81639862060547,AS17451,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3000, connections=ConnectionAttempts(success=149, fail=991), uptime=13.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=1138), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=5471, connections=ConnectionAttempts(success=146, fail=997), uptime=12.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1715, connections=ConnectionAttempts(success=146, fail=989), uptime=12.0%, visibleIp=null))",,"2023-04-09 19:50:37.0","2023-04-09 20:02:31.0",,,
112.78.146.244,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[true])]",,true,"PT Innocreative",Indonesia,ID,-6.396599769592285,106.81639862060547,AS17451,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1541, connections=ConnectionAttempts(success=90, fail=657), uptime=12.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=755), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=2884, connections=ConnectionAttempts(success=95, fail=658), uptime=12.0%, visibleIp=null), ms_HK=EndpointServerData(ping=2706, connections=ConnectionAttempts(success=96, fail=657), uptime=12.0%, visibleIp=null))",,"2023-04-09 20:18:40.0","2023-04-09 20:45:28.0",,,
112.78.148.13,8181,,,"[ProtocolDataType(type=https, port=8181, tls=false, autoRead=[false])]",,false,"Luxor Indonesia",Indonesia,ID,-6.281599998474121,106.9529037475586,AS17451,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2241, connections=ConnectionAttempts(success=362, fail=1889), uptime=16.0%, visibleIp=null), ora_UK=EndpointServerData(ping=564, connections=ConnectionAttempts(success=75, fail=2167), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=3496, connections=ConnectionAttempts(success=355, fail=1894), uptime=15.0%, visibleIp=112.78.148.13), ms_HK=EndpointServerData(ping=5800, connections=ConnectionAttempts(success=339, fail=1905), uptime=15.0%, visibleIp=null))",,"2023-04-09 20:39:18.0","2023-04-09 20:40:57.0",,,
112.78.164.72,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[true])]",,false,Metronet,Indonesia,ID,-6.211400032043457,106.84459686279297,AS17451,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1746, connections=ConnectionAttempts(success=13, fail=42), uptime=23.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=51), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=6653, connections=ConnectionAttempts(success=11, fail=34), uptime=24.0%, visibleIp=112.78.164.72), ms_HK=EndpointServerData(ping=1861, connections=ConnectionAttempts(success=9, fail=40), uptime=18.0%, visibleIp=null))",,"2023-04-09 20:00:35.0","2023-04-09 20:20:15.0",,,
112.78.170.251,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=80, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=80, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-7.470200061798096,110.22129821777344,AS17451,"PerformanceConnectData(aws_NA=EndpointServerData(ping=899, connections=ConnectionAttempts(success=594, fail=5402), uptime=9.0%, visibleIp=null), ora_UK=EndpointServerData(ping=753, connections=ConnectionAttempts(success=143, fail=5817), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=592, connections=ConnectionAttempts(success=593, fail=5411), uptime=9.0%, visibleIp=null), ms_HK=EndpointServerData(ping=530, connections=ConnectionAttempts(success=538, fail=5441), uptime=8.0%, visibleIp=112.78.170.250))",,"2023-04-09 20:23:19.0","2023-04-09 20:45:47.0",,,
112.80.225.241,7890,,,"[ProtocolDataType(type=socks5, port=7890, tls=false, autoRead=null)]",,true,"Jiangsu Group CO.",China,CN,34.77320098876953,113.72200012207031,AS4837,"PerformanceConnectData(aws_NA=EndpointServerData(ping=7344, connections=ConnectionAttempts(success=14, fail=66), uptime=17.0%, visibleIp=103.172.80.56), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=78), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=13473, connections=ConnectionAttempts(success=15, fail=68), uptime=18.0%, visibleIp=103.172.80.56), ms_HK=EndpointServerData(ping=13531, connections=ConnectionAttempts(success=16, fail=61), uptime=20.0%, visibleIp=null))",,"2023-04-09 20:48:53.0","2023-04-09 20:48:54.0",,,
112.87.140.163,9480,,,"[ProtocolDataType(type=https, port=9480, tls=true, autoRead=[true]), ProtocolDataType(type=http, port=9443, tls=true, autoRead=[true]), ProtocolDataType(type=http, port=9401, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=9480, tls=true, autoRead=[true]), ProtocolDataType(type=https, port=9401, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=9443, tls=true, autoRead=[false])]",,true,"CHINA UNICOM China169 Backbone",China,CN,34.77320098876953,113.72200012207031,AS4837,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2236, connections=ConnectionAttempts(success=124, fail=2568), uptime=4.0%, visibleIp=null), ora_UK=EndpointServerData(ping=622, connections=ConnectionAttempts(success=42, fail=2648), uptime=1.0%, visibleIp=null), ora_JP=EndpointServerData(ping=413, connections=ConnectionAttempts(success=629, fail=2086), uptime=23.0%, visibleIp=112.87.140.163), ms_HK=EndpointServerData(ping=1123, connections=ConnectionAttempts(success=144, fail=2547), uptime=5.0%, visibleIp=112.87.140.163))",,"2023-04-09 20:40:21.0","2023-04-09 20:48:50.0",,,
112.124.38.70,3128,,,"[ProtocolDataType(type=https, port=3128, tls=false, autoRead=null)]",,true,"Aliyun Computing Co., LTD",China,CN,30.299400329589844,120.16120147705078,AS37963,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2698, connections=ConnectionAttempts(success=302, fail=298), uptime=50.0%, visibleIp=112.124.38.70), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=590), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=2443, connections=ConnectionAttempts(success=280, fail=313), uptime=47.0%, visibleIp=null), ms_HK=EndpointServerData(ping=759, connections=ConnectionAttempts(success=287, fail=322), uptime=47.0%, visibleIp=112.124.38.70))",,"2023-04-09 20:23:22.0","2023-04-09 20:42:30.0",,,
112.133.192.231,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,RailWire,India,IN,28.63279914855957,77.22039794921875,AS24186,"PerformanceConnectData(aws_NA=EndpointServerData(ping=858, connections=ConnectionAttempts(success=361, fail=2662), uptime=11.0%, visibleIp=112.133.192.231), ora_UK=EndpointServerData(ping=852, connections=ConnectionAttempts(success=79, fail=2956), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=550, connections=ConnectionAttempts(success=378, fail=2644), uptime=12.0%, visibleIp=null), ms_HK=EndpointServerData(ping=451, connections=ConnectionAttempts(success=327, fail=2705), uptime=10.0%, visibleIp=null))",,"2023-04-09 20:27:05.0","2023-04-09 20:48:05.0",,,
112.196.79.14,3129,,,"[ProtocolDataType(type=https, port=3129, tls=true, autoRead=[true])]",,true,"Quadrant Televentures Limited",India,IN,30.327499389648438,78.03250122070312,AS17917,"PerformanceConnectData(aws_NA=EndpointServerData(ping=8983, connections=ConnectionAttempts(success=186, fail=526), uptime=26.0%, visibleIp=112.196.79.14), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=702), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=8689, connections=ConnectionAttempts(success=194, fail=518), uptime=27.0%, visibleIp=null), ms_HK=EndpointServerData(ping=8941, connections=ConnectionAttempts(success=200, fail=528), uptime=27.0%, visibleIp=null))",,"2023-04-09 20:28:35.0","2023-04-09 20:44:46.0",,,
112.198.179.67,8080,,,"[ProtocolDataType(type=https, port=8080, tls=false, autoRead=null)]",,false,"Globe Telecom Inc.",Philippines,PH,14.311400413513184,121.0553970336914,AS132199,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2976, connections=ConnectionAttempts(success=424, fail=1586), uptime=21.0%, visibleIp=null), ora_UK=EndpointServerData(ping=2749, connections=ConnectionAttempts(success=63, fail=1960), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=4030, connections=ConnectionAttempts(success=471, fail=1538), uptime=23.0%, visibleIp=null), ms_HK=EndpointServerData(ping=2626, connections=ConnectionAttempts(success=441, fail=1578), uptime=21.0%, visibleIp=null))",,"2023-04-09 20:13:53.0","2023-04-09 20:29:08.0",,,
112.205.150.109,8081,,,"[ProtocolDataType(type=socks4, port=8081, tls=true, autoRead=[true])]",,true,"Philippine Long Distance Telephone Co.",Philippines,PH,14.63759994506836,121.11650085449219,AS9299,"PerformanceConnectData(aws_NA=EndpointServerData(ping=973, connections=ConnectionAttempts(success=392, fail=1926), uptime=16.0%, visibleIp=null), ora_UK=EndpointServerData(ping=1042, connections=ConnectionAttempts(success=77, fail=2260), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=630, connections=ConnectionAttempts(success=392, fail=1941), uptime=16.0%, visibleIp=null), ms_HK=EndpointServerData(ping=528, connections=ConnectionAttempts(success=380, fail=1938), uptime=16.0%, visibleIp=null))",,"2023-04-09 20:01:22.0","2023-04-09 20:33:33.0",,,
112.215.33.113,3629,,,"[ProtocolDataType(type=socks4, port=3629, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-6.172800064086914,106.82720184326172,AS17885,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1086, connections=ConnectionAttempts(success=150, fail=2859), uptime=4.0%, visibleIp=112.215.6.190), ora_UK=EndpointServerData(ping=946, connections=ConnectionAttempts(success=42, fail=2973), uptime=1.0%, visibleIp=null), ora_JP=EndpointServerData(ping=701, connections=ConnectionAttempts(success=156, fail=2851), uptime=5.0%, visibleIp=null), ms_HK=EndpointServerData(ping=636, connections=ConnectionAttempts(success=125, fail=2885), uptime=4.0%, visibleIp=null))",,"2023-04-09 20:33:26.0","2023-04-09 20:46:00.0",,,
112.221.46.117,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"LG Uplus","South Korea",KR,35.391998291015625,128.26449584960938,AS3786,"PerformanceConnectData(aws_NA=EndpointServerData(ping=959, connections=ConnectionAttempts(success=233, fail=2782), uptime=7.0%, visibleIp=112.221.46.117), ora_UK=EndpointServerData(ping=1096, connections=ConnectionAttempts(success=69, fail=2939), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=631, connections=ConnectionAttempts(success=272, fail=2760), uptime=8.0%, visibleIp=null), ms_HK=EndpointServerData(ping=652, connections=ConnectionAttempts(success=221, fail=2789), uptime=7.0%, visibleIp=null))",,"2023-04-09 20:39:56.0","2023-04-09 20:39:56.0",,,
112.221.131.146,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"LG Uplus","South Korea",KR,37.55759811401367,126.99369812011719,AS3786,"PerformanceConnectData(aws_NA=EndpointServerData(ping=959, connections=ConnectionAttempts(success=430, fail=1904), uptime=18.0%, visibleIp=112.221.131.146), ora_UK=EndpointServerData(ping=1100, connections=ConnectionAttempts(success=85, fail=2231), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=631, connections=ConnectionAttempts(success=419, fail=1907), uptime=18.0%, visibleIp=null), ms_HK=EndpointServerData(ping=632, connections=ConnectionAttempts(success=403, fail=1929), uptime=17.0%, visibleIp=null))",,"2023-04-09 20:27:29.0","2023-04-09 20:48:37.0",,,
113.23.237.130,8888,,,"[ProtocolDataType(type=https, port=8888, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8888, tls=true, autoRead=[false])]",,true,"Extreme Broadband",Malaysia,MY,2.5,112.5,AS38182,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1622, connections=ConnectionAttempts(success=265, fail=2148), uptime=10.0%, visibleIp=null), ora_UK=EndpointServerData(ping=2509, connections=ConnectionAttempts(success=55, fail=2371), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=2983, connections=ConnectionAttempts(success=258, fail=2157), uptime=10.0%, visibleIp=null), ms_HK=EndpointServerData(ping=2060, connections=ConnectionAttempts(success=287, fail=2130), uptime=11.0%, visibleIp=null))",,"2023-04-09 20:08:14.0","2023-04-09 20:37:41.0",,,
113.53.29.228,13629,,,"[ProtocolDataType(type=socks4, port=13629, tls=true, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,19.681299209594727,100.19750213623047,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=962, connections=ConnectionAttempts(success=353, fail=2666), uptime=11.0%, visibleIp=113.53.29.228), ora_UK=EndpointServerData(ping=892, connections=ConnectionAttempts(success=80, fail=2931), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=574, connections=ConnectionAttempts(success=397, fail=2623), uptime=13.0%, visibleIp=null), ms_HK=EndpointServerData(ping=492, connections=ConnectionAttempts(success=372, fail=2619), uptime=12.0%, visibleIp=null))",,"2023-04-09 20:42:03.0","2023-04-09 20:42:03.0",,,
113.53.53.7,8080,,,"[ProtocolDataType(type=http, port=8080, tls=false, autoRead=[true]), ProtocolDataType(type=https, port=8080, tls=false, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,19.096099853515625,100.81620025634766,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1826, connections=ConnectionAttempts(success=468, fail=2175), uptime=17.0%, visibleIp=null), ora_UK=EndpointServerData(ping=4779, connections=ConnectionAttempts(success=82, fail=2572), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=1280, connections=ConnectionAttempts(success=462, fail=2187), uptime=17.0%, visibleIp=null), ms_HK=EndpointServerData(ping=2206, connections=ConnectionAttempts(success=495, fail=2153), uptime=18.0%, visibleIp=113.53.53.7))",,"2023-04-09 20:01:22.0","2023-04-09 20:39:18.0",,,
113.53.61.13,8080,,,"[ProtocolDataType(type=https, port=8080, tls=false, autoRead=null)]",,false,"TOT Public Company Limited",Thailand,TH,13.160400390625,101.1082992553711,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2450, connections=ConnectionAttempts(success=11, fail=41), uptime=21.0%, visibleIp=113.53.61.13), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=45), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=5001, connections=ConnectionAttempts(success=16, fail=37), uptime=30.0%, visibleIp=null), ms_HK=EndpointServerData(ping=2619, connections=ConnectionAttempts(success=8, fail=39), uptime=17.0%, visibleIp=113.53.61.13))",,"2023-04-09 20:49:29.0","2023-04-09 20:49:30.0",,,
113.53.247.221,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,13.751199722290039,100.51719665527344,AS131293,"PerformanceConnectData(aws_NA=EndpointServerData(ping=915, connections=ConnectionAttempts(success=279, fail=2745), uptime=9.0%, visibleIp=118.174.219.149), ora_UK=EndpointServerData(ping=945, connections=ConnectionAttempts(success=63, fail=2948), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=556, connections=ConnectionAttempts(success=341, fail=2641), uptime=11.0%, visibleIp=118.174.219.149), ms_HK=EndpointServerData(ping=492, connections=ConnectionAttempts(success=265, fail=2750), uptime=8.0%, visibleIp=null))",,"2023-04-09 20:22:13.0","2023-04-09 20:42:09.0",,,
113.108.247.146,20086,,,"[ProtocolDataType(type=socks5, port=20086, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=20086, tls=true, autoRead=[false])]",,true,"Chinanet GD",China,CN,23.118099212646484,113.25389862060547,AS4134,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1277, connections=ConnectionAttempts(success=988, fail=2814), uptime=25.0%, visibleIp=null), ora_UK=EndpointServerData(ping=1295, connections=ConnectionAttempts(success=290, fail=3509), uptime=7.0%, visibleIp=null), ora_JP=EndpointServerData(ping=1115, connections=ConnectionAttempts(success=1147, fail=2661), uptime=30.0%, visibleIp=113.108.247.146), ms_HK=EndpointServerData(ping=992, connections=ConnectionAttempts(success=1150, fail=2657), uptime=30.0%, visibleIp=null))",,"2023-04-09 20:42:08.0","2023-04-09 20:48:33.0",,,
113.160.37.152,53281,,,"[ProtocolDataType(type=https, port=53281, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=53281, tls=true, autoRead=[false])]",,true,"Vietnam Posts and Telecommunications Group",Vietnam,VN,21.031299591064453,105.85160064697266,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3347, connections=ConnectionAttempts(success=458, fail=3344), uptime=12.0%, visibleIp=null), ora_UK=EndpointServerData(ping=729, connections=ConnectionAttempts(success=96, fail=3702), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=3412, connections=ConnectionAttempts(success=466, fail=3337), uptime=12.0%, visibleIp=null), ms_HK=EndpointServerData(ping=4556, connections=ConnectionAttempts(success=451, fail=3346), uptime=11.0%, visibleIp=null))",,"2023-04-09 20:29:59.0","2023-04-09 20:34:50.0",,,
113.160.106.45,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Vietnam Posts and Telecommunications Group",Vietnam,VN,20.856700897216797,106.68260192871094,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=976, connections=ConnectionAttempts(success=353, fail=2660), uptime=11.0%, visibleIp=null), ora_UK=EndpointServerData(ping=1074, connections=ConnectionAttempts(success=78, fail=2953), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=651, connections=ConnectionAttempts(success=318, fail=2722), uptime=10.0%, visibleIp=27.72.73.143), ms_HK=EndpointServerData(ping=586, connections=ConnectionAttempts(success=312, fail=2719), uptime=10.0%, visibleIp=27.72.73.143))",,"2023-04-09 20:37:46.0","2023-04-09 20:49:10.0",,,
113.160.145.184,1080,,,"[ProtocolDataType(type=socks4, port=1080, tls=true, autoRead=[false])]",,true,"Vietnam Posts and Telecommunications Group",Vietnam,VN,21.031299591064453,105.85160064697266,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=994, connections=ConnectionAttempts(success=398, fail=1921), uptime=17.0%, visibleIp=113.160.145.184), ora_UK=EndpointServerData(ping=892, connections=ConnectionAttempts(success=62, fail=2212), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=585, connections=ConnectionAttempts(success=413, fail=1911), uptime=17.0%, visibleIp=null), ms_HK=EndpointServerData(ping=611, connections=ConnectionAttempts(success=392, fail=1935), uptime=16.0%, visibleIp=null))",,"2023-04-09 20:44:50.0","2023-04-09 20:44:51.0",,,
